date,description,death_date
2024-10-10,"Perto de Ramerude, no território de Troyes, na Nêustria, actualmente na França, Santa Tanca , virgem e mártir, que, segundo a tradição, para defender a sua virgindade teve morte gloriosa.",(† s. VI/VII)
2024-10-10,"Em Rochester, na Inglaterra, o passamento de São Paulino , bispo de York, que, sendo monge e discípulo do papa São Gregório Magno, foi por ele enviado com outros a pregar o Evangelho aos Anglos, onde converteu Eduino, rei da Notúmbria, e lavou nas águas da regeneração baptismal o seu povo.",(† 644)
2024-10-10,"No mosteiro de Jouarre, no território de Meaux, na Nêustria, na hodierna França, Santa Telquilde , abadessa, que, sendo nobre de nascimento, ilustre pelos seus méritos e austera em seus costumes, ensinou as virgens consagradas a ir ao encontro de Cristo com as lâmpadas acesas.",(† c. 670)
2024-10-10,"Em Ceuta, na Mauritânia Tingitana, a paixão dos sete mártires da Ordem dos Menores – Daniel , Samuel , Ângelo , Leão , Nicolau e Hugolino , presbíteros, e Dono – que, enviados pelo irmão Elias a pregar o Evangelho aos Mouros, depois de sofrerem insultos, cadeias e flagelações, finalmente foram degolados e receberam a palma do martírio.",(† 1227)
2024-10-10,"Em Bridlington, na Inglaterra, São João , presbítero, prior do mosteiro dos cónegos regrantes de Santo Agostinho, célebre pela sua oração, austeridade e mansidão.",(† 1379)
2024-10-10,"Em Khartum, cidade do Sudão, São Daniel Combóni , bispo, que fundou o Instituto das Missões para a Negritude, hoje com o nome de Missionários Combonianos do Coração de Jesus, e, eleito bispo na África, dedicou todas as suas energias para anunciar o Evangelho por aquelas regiões e promoveu de muitos modos a dignidade humana.",(† 1881)
2024-10-10,"Em Cracóvia, na Polónia, a Beata Ângela Maria (Sofia Camila Truszkowska), virgem, que fundou a Congregação Franciscana de São Félix Cantalício, para ajudar as crianças abandonadas, os pobres e os marginados.",(† 1899)
2024-10-10,"Em Chamberi, bairro de Madrid, na Espanha, a Beata Maria Catarina Irigoyen Echegaray , religiosa do Instituto das Servas de Maria, Ministra dos Enfermos.",(† 1911)
2024-10-10,"Em Garraf, perto de Barcelona, também na Espanha, o Beato Pedro Tomás de Nossa Senhora do Pilar (Pedro de Alcântara Fortón y de Cascajares), religioso da Ordem dos Carmelitas Descalços e mártir, assassinado em ódio à fé.",(† 1936)
2024-10-10,"Em Dzialdowo, povoação da Polónia, o Beato Leão Wetmanski , bispo auxiliar de Plock, que, durante a ímpia perseguição na Polónia contra Deus e os homens, com a sua heróica morte num campo de concentração consumou o seu martírio.",(† 1941)
2024-10-10,"Em Linz, na Áustria, o Beato Eduardo Detkens , mártir, natural da Polónia, que morreu numa câmara de gás durante a mesma perseguição.",(† 1942)
2024-10-11,"São João XXIII , papa, homem dotado de extraordinária humanidade, que, com a sua vida, as suas obras e o seu grande zelo pastoral, procurou manifestar a todos a abundância da caridade cristã e fomentar a união fraterna dos povos; especialmente solícito pela eficácia da missão da Igreja de Cristo em todo o orbe da terra, convocou o Concílio Vaticano II. Descansou piedosamente no Senhor no dia 3 de Junho.",(† 1963)
2024-10-11,"Comemoração de São Filipe , um dos sete diáconos escolhidos pelos Apóstolos, que converteu a Samaria à fé de Cristo, baptizou o eunuco da rainha Candace da Etiópia, e evangelizou todas as cidades por onde passava, até chegar a Cesareia, onde, segundo a tradição, descansou no Senhor.",
2024-10-11,"Em Anazarbo, na Cilícia, na hodierna Turquia, os santos Táraco , Probo e Andrónico , mártires, que na perseguição do imperador Diocleciano deram a vida pela profissão da fé em Cristo.",(† c. 304)
2024-10-11,"No território de Vexin, na Gália Lionense, na actual França, a comemoração dos santos Nicásio , Quirino , Escubículo e Piência , mártires.",(† data inc.)
2024-10-11,"Em Verdun, também na Gália, hoje na França, São Santino , bispo, que, segundo consta, foi o primeiro a pregar o Evangelho nesta região.",(† s. IV)
2024-10-11,"Comemoração de São Sármata , abade na Tebaida, no Egipto, que foi discípulo de Santo Antão e morreu assassinado pelos Sarracenos.",(† 357)
2024-10-11,"Em Uzés, na Gália Narbonense, na hodierna França, São Firmino , bispo, discípulo de São Cesário de Arles, que ensinou ao seu povo o caminho da verdade.",(† d. 552)
2024-10-11,"Em Ossory, região da Irlanda, São Cánico , abade do mosteiro de Achad-bó, um dos muitos que fundou.",(† 599)
2024-10-11,"Perto da fortaleza de Schemárin, nas montanhas do Cáucaso, na Geórgia, o dia natal de Santo Anastásio , presbítero, apocrisiário da Igreja Romana e companheiro de São Máximo Confessor na confissão da fé católica e no exílio, que entregou a alma a Deus quando pronunciava na santa Sináxis: «As coisas santas para os santos».",(† 666)
2024-10-11,"Em Lier, no Brabante, actualmente na Bélgica, São Gumário , um soldado dedicado a Deus, que neste lugar com os seus bens construiu um oratório, onde foi sepultado.",(† c. 775)
2024-10-11,"Em Colónia, na Lotaríngia, na Germânia, hoje na Alemanha, São Bruno , bispo, que, sendo irmão do imperador Otão I, recebeu conjuntamente o governo e o episcopado da Lotaríngia, e exerceu o ministério sacerdotal com grande fidelidade e as funções de governante com grande magnaminidade.",(† 965)
2024-10-11,"Em Gniezno, na Polónia, São Gaudêncio ou Radzim , bispo, irmão de Santo Adalberto, bispo de Praga, segundo a carne e o espírito, que foi seu fiel companheiro nas viagens apostólicas, assistiu ao seu martírio e depois também ele foi vítima de cativeiro.",(† c. 1011)
2024-10-11,"Em Riga, hoje na Letónia, junto ao mar Báltico, a comemoração de São Meinardo , bispo, que era monge na Alemanha quando, já em avançada idade, partiu para evangelizar a Letónia; ali construiu a igreja de Ikskile e, ordenado bispo, lançou os fundamentos da fé cristã nesta região.",(† 1196)
2024-10-11,"Em Bolonha, na Emília-Romanha, região da Itália, o Beato Tiago de Ulm Griesinger , religioso da Ordem dos Pregadores, que, embora iletrado, era competentíssimo pintor de vitrais e durante cinquenta anos foi para todos exemplo ilustre de trabalho e oração.",(† 1491)
2024-10-11,"Em Calosso d’Ásti, na Lombardia, também região da Itália, o passamento de Santo Alexandre Sáuli , bispo de Aleria, na ilha da Córsega, depois bispo de Pavia, que, sendo membro da Congregação dos Clérigos Regrantes de São Paulo, socorreu os pobres com admirável caridade.",(† 1592)
2024-10-11,"Em Hanoi, no Tonquim, hoje no Vietnam, São Pedro Lê Tuy , presbítero e mártir, que, pela sua fé em Cristo, foi degolado no tempo do imperador Minh Mang.",(† 1833)
2024-10-11,"Em Madrid na Espanha, Santa Maria da Soledade (Bibiana Antónia Manuela Torres Acosta), virgem, que, desde a juventude demonstrou admirável solicitude pelos enfermos pobres, aos quais socorreu com incansável abnegação, especialmente na Congregação das Servas de Maria, Ministras dos Enfermos por ela fundada.",(† 1887)
2024-10-11,"Em Barcelona, também na Espanha, o Beato Ângelo Ramos Velázquez , religioso da Sociedade Salesiana, que, em tempo de perseguição contra a Igreja, consumou o bom combate da fé.",(† 1936)
2024-10-12,"Em Roma, junto à Via Laurentina, Santo Hedisto , mártir.",(† data inc.)
2024-10-12,"Em Anazarbo, na Cilícia, na hodierna Turquia, Santa Senhorinha , mártir, que, segundo a tradição, no tempo do imperador Diocleciano e do governador Lícias, depois de sofrer muitos tormentos, no cárcere entregou o seu espírito a Deus.",(† c. 304)
2024-10-12,"Comemoração dos quatro mil novecentos e sessenta e seis mártires e confessores da fé , que durante a perseguição desencadeada pelos Vândalos na África Setentrional, foram mortos por ordem do rei ariano Hunerico, em ódio à fé católica: bispos, presbíteros e diáconos da Igreja de Deus, juntamente com uma grande multidão de fiéis, foram confinados num horrível ermo, onde, depois de submetidos a vários géneros de torturas, celebraram o seu martírio; entre eles estavam os bispos Cipriano e Félix , insignes sacerdotes do Senhor.",(† 483)
2024-10-12,"Em Piacenza, na Emília-Romanha, região da Itália, Santo Opílio , diácono.",(† c. s. V)
2024-10-12,"Em Roma, São Félix IV , papa, que transformou dois templos do Foro Romano na igreja dedicada aos santos Cosme e Damião e trabalhou com grande zelo pela fé católica.",(† 530)
2024-10-12,"Na província do Nórico Ripense, actualmente na Áustria, São Maximiliano , que é venerado como bispo de Lorch.",(† a. s. VII)
2024-10-12,"Em Pavia, na Lombardia, região da Itália, São Rotobaldo , bispo, homem de exemplar espírito de penitência, muito dedicado ao culto divino e à investigação das relíquias dos santos.",(† 1254)
2024-10-12,"Em Áscoli, cidade do Piceno, actualmente nas Marcas, região da Itália, São Serafim de Monte Granaro (Félix de Nicola), religioso da Ordem dos Frades Menores Capuchinhos, memorável pela sua humildade, pobreza e piedade.",(† 1604)
2024-10-12,"Em Londres, na Inglaterra, o Beato Tomás Bullaker , presbítero da Ordem dos Frades Menores e mártir, que, aprisionado no reinado de Carlos I no momento em que celebrava a Missa, morreu na forca de Tyburn por causa do seu sacerdócio e esquartejado quando ainda estava vivo.",(† 1642)
2024-10-12,"Em Oviedo, na Espanha, o Beato Eufrásio do Menino Jesus (Eufrásio Barredo Fernández), presbítero da Ordem dos Carmelitas Descalços e mártir, que, assassinado em ódio à fé,  se tornou participante na vitória de Cristo.",(† 1934)
2024-10-12,"Em Ribarroja de Túria, localidade da província de Valência, também na Espanha, o Beato José González Huguet , presbítero e mártir, que, durante a perseguição contra a fé, combateu por Cristo um glorioso combate.",(† 1936)
2024-10-12,"Em Massamagrel, também na província de Valência, o Beato Pacífico de Valência (Pedro Salcedo Puchades), religioso da Ordem dos Frades Menores Capuchinhos e mártir, que na mesma perseguição foi configurado à Paixão de Cristo.",(† 1936)
2024-10-12,"No campo de concentração de Auschwitz, perto de Cracóvia, na Polónia, o Beato Romão Sitko , presbítero e mártir, que, durante a ocupação militar da Polónia, depois de ter sido atrozmente atormentado pelos perseguidores hostis à dignidade dos homens e da religião, partiu para a visão da eterna bem-aventurança.",(† 1942)
2024-10-13,"Comemoração de São Teófilo , bispo de Antioquia, na actual Turquia, homem de exímia cultura, que ocupou esta sede episcopal como sexto sucessor de São Pedro e escreveu um livro para defender a verdadeira fé contra o herege Marcião.",(† s. II)
2024-10-13,"Em Córdova, na Hispânia Bética, os santos Fausto , Januário e Marcial , mártires, que adornam a cidade como três coroas.",(† s. III/IV)
2024-10-13,"Em Tessalónica, na Macedónia, actualmente na Grécia, São Florêncio , mártir, que, segundo a tradição, depois de vários tormentos foi morto na fogueira.",(† c. s. III)
2024-10-13,"Em Kobern, junto ao rio Mosela, no território de Tréveris, actualmente na Alemanha, São Lubêncio , presbítero.",(† s. IV)
2024-10-13,"Em Sanremo, no litoral da Ligúria, região da Itália, o sepultamento de São Rómulo , bispo de Génova, que, cheio de ardor apostólico, morreu durante uma visita pastoral às povoações rurais.",(† s. V)
2024-10-13,"Em Tours, na Gália Lionense, agora na França, São Venâncio , abade, que, tendo casado na sua juventude, ao visitar a basílica de São Martinho se comoveu ante a vida dos monges e, com o assentimento da esposa, optou por viver com eles em Cristo.",(† s. V)
2024-10-13,"Em Salagnac, no território de Limoges, na Aquitânia, também na actual França, São Leobono , eremita.",(† data inc.)
2024-10-13,"Em Iona, ilha da Escócia, o sepultamento de São Congano , abade, que chegou a esta região procedente da Irlanda, juntamente com sua irmã Santa Kentigerna, os filhos dela e alguns missionários.",(† s. VIII)
2024-10-13,"Em Augsburgo, cidade da Baviera, na actual Alemanha, São Simberto , que foi bispo e abade de Mürbach.",(† c. 807)
2024-10-13,"Em Saint-Cirgues, na região de Auvergne, na Gália, hoje na França, São Geraldo , conde de Aurillac, que, procurando o melhor êxito para os seus territórios, viveu secretamente a vida monástica com hábito secular, dando aos príncipes um exemplo memorável.",(† 909)
2024-10-13,"Perto de Subiaco, no Lácio, região da Itália, Santa Celedónia , virgem, que, segundo a tradição, durante cinquenta e dois anos levou vida solitária e muito austera, dedicada unicamente a Deus.",(† 1152)
2024-10-13,"Em Trino, no território de Monferrato, também na Itália, a Beata Madalena Panatiéri , virgem, irmã da Penitência de São Domingos.",(† 1503)
2024-10-13,"Em Coutances, na França, o Beato Pedro Adriano Toulorge , presbítero premonstratense e mártir, que, durante a Revolução Francesa,  foi decapitados na guilhotina em ódio ao sacerdócio.",(† 1793)
2024-10-13,"Em Olot, perto de Gerona, na Espanha, o Beato Ângelo Maria Presta Batlle , religioso da Ordem dos Carmelitas e mártir, que, durante a perseguição contra a fé, alcançou a glória celeste.",(† 1936)
2024-10-13,"Em Tarrasa, perto de Barcelona, também na Espanha, o Beato Luís Maria Ayet Canós (António Ayet Canós), religioso da Ordem dos Carmelitas e mártir, que, na mesma perseguição, assassinados em ódio à vida religiosa, foi ao encontro do Senhor.",(† 1936)
2024-10-13,"Em Barcelona, também na Espanha, o Beato Florêncio Miguel (Ruperto Garcia Arce), religioso da Congregação dos Irmãos das Escolas Cristãs e mártir,  que, na mesma perseguição, acolhendo fielmente as palavras de Cristo, passou da morte à vida gloriosa.",(† 1936)
2024-10-13,"Em Balasar, próximo de Braga, em Portugal, a Beata Alexandrina Maria da Costa , que, tendo ficado paralisada em todo o corpo ao fugir de quem a perseguia com má intenção, encontrou na contemplação da Eucaristia o modo de oferecer ao Senhor todos os seus sofrimentos por amor de Deus e dos irmãos mais necessitados.",(† 1955)
2024-10-14,"São Calisto I , papa e mártir, que, sendo diácono, depois de um longo exílio na ilha da Sardenha, teve a seu cuidado o cemitério da Via Ápia que é designado com o seu nome, onde deixou para veneração da posteridade as memórias dos mártires; depois, eleito papa, promoveu a recta doutrina e reconciliou benignamente os apóstatas, terminando o seu intenso pontificado com a glória do martírio. Neste dia comemora-se a deposição do seu corpo no cemitério de Calepódio, junto à Via Aurélia, em Roma.",(† c. 222)
